"","TCGA-05-4390","TCGA-05-4405","TCGA-05-4410","TCGA-05-4417","TCGA-05-4433","TCGA-05-5715","TCGA-38-A44F","TCGA-44-5644","TCGA-44-5645","TCGA-44-6144","TCGA-44-6145","TCGA-44-6148","TCGA-44-6775","TCGA-44-6776","TCGA-44-6778","TCGA-44-7659","TCGA-44-7660","TCGA-44-7661","TCGA-44-7662","TCGA-44-7671","TCGA-44-7672","TCGA-44-8117","TCGA-44-8120","TCGA-44-A479","TCGA-44-A47A","TCGA-44-A47B","TCGA-44-A47G","TCGA-44-A4SS","TCGA-44-A4SU","TCGA-49-4514","TCGA-49-AAR0","TCGA-49-AAR2","TCGA-49-AARO","TCGA-49-AARQ","TCGA-49-AARR","TCGA-4B-A93V","TCGA-50-5049","TCGA-50-5066","TCGA-50-5942","TCGA-50-5944","TCGA-50-5946","TCGA-50-6597","TCGA-50-7109","TCGA-50-8457","TCGA-50-8460","TCGA-55-6543","TCGA-55-6642","TCGA-55-6969","TCGA-55-6971","TCGA-55-6972","TCGA-55-6980","TCGA-55-6985","TCGA-55-6986","TCGA-55-6987","TCGA-55-7281","TCGA-55-7570","TCGA-55-7573","TCGA-55-7574","TCGA-55-7576","TCGA-55-7724","TCGA-55-7725","TCGA-55-7726","TCGA-55-7728","TCGA-55-7815","TCGA-55-7903","TCGA-55-7911","TCGA-55-7913","TCGA-55-7995","TCGA-55-8085","TCGA-55-8087","TCGA-55-8089","TCGA-55-8090","TCGA-55-8091","TCGA-55-8096","TCGA-55-8097","TCGA-55-8203","TCGA-55-8204","TCGA-55-8206","TCGA-55-8207","TCGA-55-8208","TCGA-55-8299","TCGA-55-8301","TCGA-55-8302","TCGA-55-8507","TCGA-55-8510","TCGA-55-8511","TCGA-55-8514","TCGA-55-8614","TCGA-55-8616","TCGA-55-8621","TCGA-55-A491","TCGA-55-A492","TCGA-55-A493","TCGA-55-A494","TCGA-55-A4DF","TCGA-55-A4DG","TCGA-55-A57B","TCGA-62-A46V","TCGA-64-5774","TCGA-64-5778","TCGA-64-5781","TCGA-67-6215","TCGA-67-6216","TCGA-69-7761","TCGA-69-7763","TCGA-69-7764","TCGA-69-7973","TCGA-69-7979","TCGA-69-7980","TCGA-69-8255","TCGA-71-6725","TCGA-71-8520","TCGA-73-7498","TCGA-73-7499","TCGA-75-5146","TCGA-75-5147","TCGA-75-6206","TCGA-75-7025","TCGA-75-7027","TCGA-75-7031","TCGA-78-7152","TCGA-78-7153","TCGA-78-7159","TCGA-78-7163","TCGA-78-7540","TCGA-78-7633","TCGA-78-8655","TCGA-80-5608","TCGA-80-5611","TCGA-83-5908","TCGA-86-7953","TCGA-86-7954","TCGA-86-7955","TCGA-86-8073","TCGA-86-8075","TCGA-86-8076","TCGA-86-8281","TCGA-86-8358","TCGA-86-8585","TCGA-86-8668","TCGA-86-8669","TCGA-86-8673","TCGA-86-A456","TCGA-86-A4P7","TCGA-91-6828","TCGA-91-6831","TCGA-91-6835","TCGA-91-6836","TCGA-91-6840","TCGA-91-6847","TCGA-91-8496","TCGA-91-8497","TCGA-91-8499","TCGA-93-7347","TCGA-93-7348","TCGA-93-8067","TCGA-93-A4JQ","TCGA-95-7043","TCGA-95-7944","TCGA-95-7947","TCGA-95-7948","TCGA-95-8039","TCGA-97-7546","TCGA-97-7547","TCGA-97-7552","TCGA-97-7553","TCGA-97-7937","TCGA-97-7941","TCGA-97-8172","TCGA-97-8175","TCGA-97-8177","TCGA-97-8179","TCGA-97-8552","TCGA-97-A4LX","TCGA-97-A4M0","TCGA-97-A4M1","TCGA-97-A4M2","TCGA-97-A4M3","TCGA-97-A4M5","TCGA-97-A4M6","TCGA-97-A4M7","TCGA-99-8028","TCGA-99-8032","TCGA-99-AA5R","TCGA-J2-A4AD","TCGA-J2-A4AE","TCGA-J2-A4AG","TCGA-L4-A4E5","TCGA-L4-A4E6","TCGA-L9-A443","TCGA-L9-A444","TCGA-L9-A8F4","TCGA-MN-A4N4","TCGA-MN-A4N5","TCGA-MP-A4TH","TCGA-MP-A5C7","TCGA-NJ-A4YF","TCGA-NJ-A4YG","TCGA-NJ-A4YP","TCGA-NJ-A4YQ","TCGA-NJ-A55A","TCGA-NJ-A55R","TCGA-S2-AA1A"
"hsa-mir-550a-1",7.111216,2.076985,2.571233,1.002996,2.486538,1.168056,0.22165,8.185852,2.286612,2.887473,3.192509,0.672513,2.006676,0.984534,3.311215,1.53015,1.766513,1.914282,2.830105,0.536936,0.583848,3.208902,1.669825,2.1947,0.59419,0.764945,0.757945,1.424829,2.111311,3.21429,3.254164,4.361158,2.154253,4.060036,1.557862,5.587461,2.03273,3.776803,1.582725,1.429518,1.723608,2.87665,1.756814,0.874003,0.59243,1.927466,1.063616,3.676775,2.402691,2.424041,6.251689,6.753586,6.399769,7.243154,0.291653,5.004113,0.216553,2.165307,2.16499,2.425167,0.698971,2.994635,2.278854,1.227814,1.631299,0.950556,8.100765,10.964586,4.047924,0.876563,14.922554,4.479283,2.679131,7.755486,0.984527,2.522622,1.3894,1.706659,1.229504,6.106207,1.748198,1.033221,1.773602,2.717219,2.536172,5.997408,2.464388,1.731545,1.321879,1.897443,0.773488,0.287528,3.364325,1.91378,3.769295,0.895623,2.429137,0.531238,4.894431,1.88599,1.433995,1.659487,1.613183,3.035725,0.922919,3.627551,3.491488,5.342332,2.3702,1.529954,3.697568,2.852233,1.805044,1.617264,0.987829,1.235307,1.3322,2.103363,4.731972,3.538052,1.811302,2.735615,2.576145,0.373522,1.428428,1.600156,5.095044,5.140329,2.420954,7.170598,6.818602,1.625438,5.805482,2.83083,4.146406,1.881769,1.763677,1.045652,2.32217,1.362974,0.582289,6.833429,1.161986,1.600966,2.014939,5.353882,2.558871,9.009262,3.82006,4.5302,2.041788,0.866304,1.840388,2.032316,0.902648,4.950957,2.059022,28.408402,2.610153,5.673314,2.097585,0.891177,1.216473,0.817965,1.262032,0.952662,1.941089,1.390596,1.573561,4.856594,1.669859,1.681388,1.314347,0.587567,0.577929,0.407842,1.363408,0.799223,1.251042,1.468179,0.987982,0.42782,0.248144,1.294202,0.489816,0.762438,0.487347,4.100996,0.917069,1.309687,1.487937,2.273503,1.265173,1.90578,0.805027,0.853762,0.850468,0.996666,0.827382,3.142386,0.791104,0.503011,1.250568
"hsa-mir-550a-2",5.333412,2.726043,1.966237,1.002996,1.356294,1.284862,0.664949,11.176836,2.477163,4.150742,2.321825,0.896684,1.056145,1.181441,4.139019,0.91809,1.766513,4.253961,0.943368,0.536936,0.875772,2.674085,1.530673,2.560483,0.59419,0.874223,0.757945,1.567312,3.262935,4.620542,2.033852,5.748799,2.000378,6.960062,1.752594,2.958067,1.108762,3.48628,3.617658,0.833886,2.183237,3.493075,1.756814,1.748006,0.789906,2.223999,1.418155,3.812952,2.018261,3.001194,4.277472,3.511865,4.730264,5.311646,0.680524,3.464386,0.433105,1.948777,1.391779,1.678962,1.747428,1.497318,2.620682,1.227814,1.631299,1.425834,5.25455,14.097325,2.968478,2.003572,11.008442,2.55959,2.143305,6.462905,0.492263,3.573714,1.080644,1.340946,0.614752,6.371694,1.165466,0.861017,2.399579,1.528436,3.043406,5.376987,2.875119,1.574132,1.133039,1.313614,1.804804,0.575056,1.922472,0.546794,3.533714,1.343435,2.833993,0.132809,5.220727,2.084515,2.193169,2.262937,1.152274,2.023817,0.30764,2.821428,3.332784,4.413231,2.3702,2.868663,5.11971,2.693776,1.504203,1.527416,0.658553,2.347083,0.592089,2.524036,5.272768,2.585499,0.679238,1.95401,4.508254,0.747043,3.332998,0.888976,4.483639,4.213384,1.344974,7.47573,7.955035,1.773205,5.048245,2.224224,2.34963,2.822654,1.282674,3.136955,1.886763,1.499272,0.970482,5.383913,0.464794,1.423081,2.014939,4.894977,1.968362,9.009262,2.27578,4.5302,0.952834,1.386087,3.864815,1.58069,1.05309,4.125797,2.287802,30.02514,2.90017,4.383925,3.635814,0.891177,0.912355,1.022457,0.98158,1.143195,2.495686,0.794626,1.376866,2.967919,1.669859,2.732256,0.716916,1.175134,0.288965,1.019606,2.045112,2.197863,0.35744,1.614997,0.592789,0.855641,1.98515,1.479088,0.81636,0.254146,0.974695,4.647796,0.917069,0.818554,0.85025,2.273503,0.790733,2.477515,1.20754,0.853762,2.551403,0.872082,0.551588,0.261866,1.054805,0.503011,0.71461
"hsa-mir-550a-3",2.488926,1.557739,2.117486,1.755243,2.712587,1.401667,1.329898,6.611649,1.333857,2.165604,2.031597,1.457111,1.478603,1.575254,2.483412,0.91809,1.324885,1.914282,1.320716,0.536936,0.291924,2.495813,1.530673,1.828917,1.18838,1.202057,1.263241,1.424829,2.303248,2.410718,3.660934,6.739971,2.308128,2.900026,2.14206,3.94409,0.923968,1.597878,0.904414,1.191265,1.551248,2.87665,1.405452,0.291334,0.493691,1.779199,1.418155,2.995891,1.63383,1.846888,6.909762,4.862582,5.008515,5.150687,0.777742,2.309591,0,0.866123,1.855706,2.425167,0.349486,1.088958,3.874052,0.245563,1.631299,0.950556,9.852281,6.265478,3.778063,1.252233,11.008442,2.55959,3.214957,3.139125,0,3.153277,0.771889,1.706659,0,3.716822,0.971221,0.861017,1.877931,1.868088,3.212484,2.688493,3.901948,0.944479,1.699558,1.751486,1.804804,0.287528,1.922472,1.366986,2.59139,0.597082,2.159233,0.132809,2.12092,0.893364,1.349642,0.754312,0.806592,1.686514,0.615279,1.612245,2.221856,3.716405,3.991915,4.207373,1.990998,3.169148,1.353783,1.886808,0.329276,1.605899,0.296044,1.472354,3.515179,3.946289,0.226413,1.172406,1.932109,1.120565,1.428428,1.244566,3.872233,4.38192,1.613969,5.644939,7.727749,1.477671,4.038596,3.437436,2.487844,2.634477,1.603343,1.616007,1.451356,0.681487,1.552772,4.141472,0.929589,1.778851,3.846701,3.518265,2.165198,8.736254,2.031947,2.882854,0.408358,1.905869,1.656349,1.354877,0.902648,4.950957,2.059022,19.747304,4.350255,7.220582,2.517102,0.990197,1.064414,0.613474,0.701129,0.571597,2.495686,2.383879,2.950427,2.967919,0.83493,1.471215,1.194861,2.350269,0.577929,2.039211,3.749373,1.39864,0.35744,2.202269,1.383174,1.283461,0.744431,1.294202,0.81636,1.016585,1.137144,4.100996,0.458534,0.491133,1.487937,1.515669,0.790733,1.524624,0.60377,1.494084,1.275702,0.498333,1.654764,0.785597,0,0.251506,1.250568
"hsa-mir-550b-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18884,0,0,0,0,0,0,0.149271,0,0,0,0.099263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261866,0,0,0
"hsa-mir-550b-2",0,0,0,0.250749,0,0,0,0,0,0,0,0,0.105615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188177,0,0,0.145136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139839,0,0,0,0,0,0,0,0,0.269811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-551a",0.533341,2.726043,1.814988,0.501498,2.712587,3.036946,0.22165,0,2.477163,0,0,1.23294,0.316844,2.953601,0.551869,0.61206,0,2.765074,3.207453,0.536936,0.291924,26.919124,2.643889,0,0.59419,3.934005,0.884269,0.142483,0.575812,2.008931,1.016926,0,1.231002,0.290003,1.168396,0,8.870096,2.905233,1.356622,0.476506,1.781062,2.87665,0,0.291334,1.481074,0,0.354539,0.408531,1.729938,1.846888,3.53714,9.725164,4.730264,3.863016,1.26383,0.384932,1.732421,2.598369,3.556769,0.373103,1.397942,0,0.911542,0,2.854774,1.188195,3.503033,0,3.238339,8.389958,5.626537,3.839386,0.535826,10.155994,7.876213,0.420437,1.3894,13.40946,0.614752,2.389385,2.525176,2.066442,0.417318,0.849131,6.594046,5.790601,5.339507,2.99085,6.798234,1.0217,0,0.287528,0.961236,2.733971,0.706743,1.641976,0.809712,0.398428,0.326295,2.977879,0.590469,7.241399,0.115227,0,0,0,0.79352,6.039158,6.486862,0.764977,10.23942,4.436808,2.707566,0.179696,1.8659,1.111776,1.924289,8.413452,0.540797,1.769026,1.132064,0.390802,0.644036,0,0.476143,2.133542,0.407604,3.033637,0,0.457698,0.909147,0.295534,0.504824,2.83083,4.422833,1.317238,4.329025,0.285178,0.290271,5.451897,0,0.621221,0.929589,2.312507,0.366353,0,1.57469,14.196413,5.689451,0.411836,6.669841,0,0,1.58069,1.203531,3.300638,0.22878,0.577407,0.290017,0.515756,1.39839,5.84216,2.432946,0.613474,0.420677,0.381065,5.545969,3.178505,10.031452,1.618865,1.391549,2.311909,8.84197,0.881351,0.866894,3.67058,0.340852,0,0.35744,0.440454,0.790385,2.139102,0.992575,1.663974,0.489816,0.254146,1.137144,0.546799,1.375603,0,1.487937,2.841878,0,1.334046,3.421363,0,0.637851,0.872082,0.827382,0.261866,0,0.251506,0.178653
"hsa-mir-551b",0.17778,0.129812,0.302498,1.002996,1.356294,1.284862,2.216497,0,24.00943,0.360934,0.580456,4.035076,0.528073,0.59072,8.553973,0.30603,1.766513,2.339678,0.754695,0.536936,0.875772,3.208902,17.394008,0.731567,2.376759,0.874223,0.252648,0.99738,6.909744,1.406252,3.660934,0.198234,6.462758,1.740016,17.136479,1.314697,3.141492,10.168316,0.452207,1.667771,2.010876,0.616425,0.175681,2.03934,0.987383,3.113599,0.709078,1.906476,16.146085,2.077749,3.948435,21.071189,25.042576,6.438359,0.194435,0.384932,1.082763,0.216531,0.309284,0.559654,0.349486,0.680599,18.458718,0,0.407825,0.712917,0.437879,6.265478,1.349308,36.189521,5.626537,24.956007,3.214957,3.139125,9.353004,1.681748,5.711976,18.285627,3.688512,13.539851,5.050351,3.444069,2.921226,1.188783,4.903265,2.068072,1.43756,5.666874,2.454918,5.984242,4.640925,1.437641,1.922472,0.273397,11.543465,0.597082,2.024281,0.265619,1.142034,5.757233,2.108816,2.715525,0.230455,0,1.538198,1.209184,0.79352,1.393652,3.991915,8.223502,0.568857,1.743032,26.022719,2.785289,0.658553,8.153026,0.296044,11.35816,4.326374,8.028656,0.452826,1.172406,0,0,2.380713,1.066771,11.820502,8.00543,9.41482,7.780862,5.454881,1.920972,0.757237,11.121118,4.69926,5.645308,3.527354,27.852357,2.467306,6.133384,1.552772,1.035368,1.62678,6.048095,0.549529,0.305936,1.57469,0,14.304905,15.443863,6.261483,2.07913,21.900616,7.677637,0.902648,12.377392,1.372681,0.808369,0.290017,5.931192,2.936619,2.376472,1.064414,2.044913,1.402257,0.571597,0,18.872374,10.228147,18.077323,0.974085,5.044164,9.200428,2.350269,0.144482,6.729397,0.340852,2.79728,1.251042,1.027726,1.580771,6.417307,0.992575,1.663974,3.265441,1.270731,0.974695,1.366999,5.043877,0.982265,0.212562,1.136751,0.948879,0.381156,2.817593,0.426881,0.425234,2.117915,0.551588,1.309328,2.637013,2.012046,6.074189
"hsa-mir-552",182.402691,1.557739,0.151249,94.281619,49.956813,148.226313,1.108249,506.420856,0.381102,1.624203,0,0,0,36.033936,1.655608,1.53015,0.662442,0,0,0.268468,32.403556,0.178272,0.278304,4.755183,106.35997,22.183419,0,0.427449,3.454872,6.227687,6.304942,19.426976,0.153875,0,1.168396,0,0,0.145262,4.522072,0,3.562124,2.05475,0,1.456671,0.691168,0,13.472473,0.544707,7.976935,205.697189,0.164518,0,0.417376,0.643836,0,10.393158,0,2.598369,0,7.462053,0.349486,0.27224,39.424175,13.014832,0,0.950556,102.025848,0,26.176576,0.500893,0.244632,0.639898,0,109.130774,2.95358,74.417337,0,1.219042,0,0.796462,0.582733,2.410849,0.521648,4.245655,0.338156,0,0.410731,11.805987,0,65.242835,0.515658,2.875282,0,246.8776,1.884647,0.597082,0.134952,0.531238,27.082519,0.297788,0,6.0345,0.345682,8.095268,0.30764,120.112228,49.833059,0,1.122726,0.191244,0,5.070637,0.601681,20.84474,0.109759,51.018177,0.148022,0,53.809278,18.642811,3.169779,303.653218,7.728436,0.373522,35.472618,1.244566,0.203802,41.206899,0,0,0,5.02408,0,0.404404,0,3.387185,0.801671,7.129443,1.161085,0.136297,790.360858,0,1.62678,3.913473,153.135345,0.305936,8.85763,58.696709,97.452166,1.029591,1.225073,102.39715,0,0.225813,16.398114,13.202551,2.287802,0.230963,2.030119,0,0.279678,0.198039,3.801478,0,4.907901,3.04852,0.277298,2.979848,40.912587,1.349054,4.035493,0.105087,0.477944,51.118346,0.577929,4.078422,2.726817,15.385043,0.536161,7.781351,0,0.42782,34.740118,1.109316,0.163272,0.254146,6.660416,1.093599,0.917069,0.654844,0.212562,0,0,11.815839,3.421363,76.625163,0,14.576235,19.857172,0.261866,0,80.481825,0.178653
"hsa-mir-553",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-554",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-555",0,0,0,0,0,0,0,0,0.190551,0,0.290228,0,0,0.196907,0.275935,0,0,0,0,0,0,0,0,0,0,0.109278,0.252648,0,0,0,0.203385,0,0,0,0.194733,0,0,0,0,0,0,0,0.175681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13612,0,0,0,0,0.21894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337303,0,0,0.158704,0,0,0.191244,0,0.158457,0,0.089848,0,0,0,0.105168,0,0,0,0,0,0,0,0,0,0.084268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273008,0,0,0,0,0,0,0,0,0,0,0,0.257878,0,0.09902,0,0,0,0,0,0,0,0,0,0,0,0,0.144482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-556",0.711122,0.649058,1.058743,1.002996,0,2.569723,0.22165,2.990984,0.190551,0.902335,0,0.336256,0.633687,1.181441,0.275935,1.22412,0.883257,0,1.50939,0.268468,0,6.06126,0.139152,0.731567,2.376759,0.54639,0.631621,0.142483,0.767749,2.209824,1.220311,1.387641,1.846502,2.610023,0.584198,1.972045,1.108762,0.726308,0.226104,0.238253,0.517083,0.205475,0.702726,0,0.098738,0.296533,0.709078,1.634122,0.480538,2.424041,0.658073,1.891004,0,0.482877,1.458266,0,0.649658,0.866123,1.391779,0.559654,0,0.13612,0.455771,0,0.81565,0.475278,0.656819,3.132739,0.539723,0.250447,0,0.639898,0,0.369309,0,0.630655,0.463133,0.731425,0,1.592924,0,0.172203,0.521648,0.679305,1.014469,2.068072,2.259022,0.157413,0.944199,0.437871,0.773488,0.287528,0.720927,1.093588,1.884647,1.044894,0.269904,0.929666,1.794625,0.893364,0.506116,0.301725,0.230455,0.337303,0.30764,0,0.476112,1.161377,0.249495,0,0.568857,0.475372,0.300841,0.44924,1.097588,0.617653,1.036156,0.631009,0.270398,0.816473,0.226413,0.781604,1.932109,0,0.238071,0.888976,0,4.129117,0.268995,0.305132,0.68186,0.295534,1.009649,0.606606,0.276427,0.376354,0.801671,0.190118,0,0,0,2.070736,0.464794,1.423081,1.282234,0.611872,1.181017,0.546016,0.406389,1.235509,0,0.346522,0.184039,0.225813,1.05309,0,1.143901,6.235991,0.870051,1.805145,0.139839,0.297059,0.304118,2.249405,0.280451,0.190532,8.041655,0.397313,0,1.079243,0.27831,0.210174,0.238972,0,0.577929,0.203921,0.340852,0.799223,0.17872,0.293636,0.395193,0,0.248144,0.739544,0.489816,1.016585,0.812246,0.820199,0.458534,0.982265,1.062812,1.136751,0.158147,0.571734,0.402513,0.213441,1.275702,0.37375,0.827382,0.261866,0.263701,0,0.535958
"hsa-mir-557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-5571",0,0.389435,0.604996,1.253745,0,0.116806,0.443299,0.15742,0.190551,0.541401,2.321825,0.224171,0.316844,0,0.551869,0.91809,0.883257,0.212698,0.377347,0.268468,3.503087,0.178272,0.139152,0.365783,0,0,0.378972,0,0.383875,2.410718,0.610156,0.594703,1.077126,2.320021,1.557862,0.657348,1.478349,1.597878,0,0,0.976711,0,2.810903,0.874003,0.296215,0.296533,3.190849,1.089415,0.768861,0,0.329036,1.891004,0,4.828769,0.097218,0.384932,0.433105,1.732246,0.154642,0.559654,0.349486,0,0.341828,0.736689,0,0.237639,0.21894,0,2.158893,0,0,0.639898,0,1.107927,0.492263,1.891966,2.778799,0.487617,0,2.123898,0.388489,2.755255,0.730307,0,0.507234,0.620422,0,0.314826,0.37768,0.729786,1.031317,0,0.720927,0.273397,0,0.298541,0,0,0.489443,0.496313,1.518348,0.301725,0.345682,1.011908,0.30764,0,0.158704,0,0,1.912442,0,0.316915,0.15042,0.539088,0.658553,0.494123,0.148022,0.315504,0.675996,0.408237,1.358477,0.390802,0.322018,0,0,0,0.407604,0.252803,0.268995,0.457698,0.227287,0,0,0,0.691068,3.763538,0.320669,0.380237,1.161085,0.408892,1.164579,0.414147,0,0.533655,0.366353,0.76484,0.393672,0.273008,0.325111,0,0,0.519782,0.184039,0.225813,1.504414,0.825159,0.22878,0.115481,0,1.031512,0.699195,0,0.152059,0,0.841354,0,0,0.397313,0.39339,0,0.55662,0,0.119486,0,0,0,0.681704,0,0,0.293636,0.592789,1.283461,0.496287,0.184886,0,0,0.162449,0,0,0.163711,1.913062,1.32621,0.47444,0.190578,0.201257,0.213441,0,0,0.551588,0.523731,0.527403,1.006023,0.893263
"hsa-mir-5572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099263,0,0,0,0,0,0,0,0,0.124747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.686341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-5579",2.488926,0.389435,0.151249,0,0,0.116806,0,1.731622,0,0,0,0,0.211229,0,0,0,0,0.638094,0.377347,0.268468,0,0,0,0,0,0,0,0,0,0,0,0.594703,0.30775,0.580005,0,0,0.369587,0.290523,0,0,0.114907,0,0.878407,0.291334,0,0,0.354539,0.817061,0.768861,0.115431,0.246777,0.270143,0.139125,0,0,0.384932,0.649658,0.649592,0,2.425167,0,0.13612,0,0.736689,0,0.237639,0,0,0.539723,0,0.244632,0,0,0.184654,0,0.630655,0.308755,0,0,0,0,0,0.10433,0.679305,0.169078,0,0.205366,0.157413,0.755359,0.437871,0.257829,0,0.480618,0.273397,0,0,0.134952,0,0,0.099263,0.084353,0.60345,0,0.337303,0.30764,0,0,0.232275,0.124747,0,0.284428,0,0.902522,0.269544,0.329276,0,0.592089,0.105168,0,0,0.226413,0,1.932109,0.373522,0,0,0.203802,1.09548,0,0.305132,0.227287,0,0,0.202202,0,0,0.160334,0,0,0,0,0,0,0,0,0,0,0,0.081278,0.617755,0,0,0.920194,0,0,0,0.22878,0,0,0,0,0,0,0,0,0,1.109194,0,0.196695,0,0,0.210174,0.119486,0.293784,0.144482,0.407842,0,0.799223,0,0.293636,0.197596,0.42782,0.248144,0,0.326544,0,0.649797,0,0,0,0,0.378917,0,0.381156,0,0.640322,0,0.37375,0.275794,0,0,0.251506,0
